No. of obs,Cluster no., KWH   ,,,,,,,,,,,
38097,1,0.7498,,,,,,,,,,,
38098,1,0.7357,,,,,,,,,,,
38099,1,0.6947,,,,,,,,,,,
38100,1,0.637,,,,,,,,,,,
38101,3,0.5507,,,,,,,,,,,
38102,3,0.4241,,,,,,,,,,,
38103,3,0.3649,,,,,,,,,,,
38104,3,0.3853,,,,,,,,,,,
38105,3,0.3728,,,,,,,,,,,
38106,3,0.3593,,,,,,,,,,,
38107,3,0.4005,,,,,,,,,,,
38108,3,0.387,,,,,,,,,,,
38109,3,0.3294,,,,,,,,,,,
38110,3,0.4456,,,,,,,,,,,
38111,3,0.4254,,,,,,,,,,,
38112,3,0.4014,,,,,,,,,,,
38113,3,0.3536,,,,,,,,,,,
38114,3,0.3337,,,,,,,,,,,
38115,3,0.3514,,,,,,,,,,,
38116,3,0.3255,,,,,,,,,,,
38117,3,0.3029,,,,,,,,,,,
38118,3,0.2972,,,,,,,,,,,
38119,3,0.3167,,,,,,,,,,,
38120,3,0.3085,,,,,,,,,,,
38121,3,0.3077,,,,,,,,,,,
38122,3,0.3094,,,,,,,,,,,
38123,3,0.291,,,,,,,,,,,
38124,3,0.3106,,,,,,,,,,,
38125,3,0.3111,,,,,,,,,,,
38126,3,0.3203,,,,,,,,,,,
38127,3,0.3638,,,,,,,,,,,
38128,3,0.4351,,,,,,,,,,,
38129,3,0.5558,,,,,,,,,,,
38130,1,0.6037,,,,,,,,,,,
38131,1,0.6209,,,,,,,,,,,
38132,1,0.7367,,,,,,,,,,,
38133,1,0.8343,,,,,,,,,,,
38134,1,0.8461,,,,,,,,,,,
38135,1,0.843,,,,,,,,,,,
38136,1,0.8335,,,,,,,,,,,
38137,1,0.6761,,,,,,,,,,,
38138,1,0.804,,,,,,,,,,,
38139,1,0.802,,,,,,,,,,,
38140,1,0.7811,,,,,,,,,,,
38141,1,0.8019,,,,,,,,,,,
38142,1,0.7702,,,,,,,,,,,
38143,1,0.7563,,,,,,,,,,,
38144,1,0.7592,,,,,,,,,,,
38145,1,0.7173,,,,,,,,,,,
38146,1,0.7263,,,,,,,,,,,
38147,1,0.7327,,,,,,,,,,,
38148,1,0.626,,,,,,,,,,,
38149,1,0.5602,,,,,,,,,,,
38150,3,0.5141,,,,,,,,,,,
38151,3,0.393,,,,,,,,,,,
38152,3,0.374,,,,,,,,,,,
38153,3,0.3576,,,,,,,,,,,
38154,3,0.3701,,,,,,,,,,,
38155,3,0.3432,,,,,,,,,,,
38156,3,0.3552,,,,,,,,,,,
38157,3,0.3355,,,,,,,,,,,
38158,3,0.4846,,,,,,,,,,,
38159,3,0.3895,,,,,,,,,,,
38160,3,0.3241,,,,,,,,,,,
38161,3,0.3039,,,,,,,,,,,
38162,3,0.311,,,,,,,,,,,
38163,3,0.291,,,,,,,,,,,
38164,3,0.309,,,,,,,,,,,
38165,3,0.2979,,,,,,,,,,,
38166,3,0.3045,,,,,,,,,,,
38167,3,0.3065,,,,,,,,,,,
38168,3,0.3018,,,,,,,,,,,
38169,3,0.3098,,,,,,,,,,,
38170,3,0.3035,,,,,,,,,,,
38171,3,0.3035,,,,,,,,,,,
38172,3,0.3112,,,,,,,,,,,
38173,3,0.295,,,,,,,,,,,
38174,3,0.309,,,,,,,,,,,
38175,3,0.3213,,,,,,,,,,,
38176,3,0.4776,,,,,,,,,,,
38177,3,0.4706,,,,,,,,,,,
38178,1,0.5758,,,,,,,,,,,
38179,1,0.6957,,,,,,,,,,,
38180,1,0.7023,,,,,,,,,,,
38181,1,0.7153,,,,,,,,,,,
38182,1,0.7211,,,,,,,,,,,
38183,1,0.6924,,,,,,,,,,,
38184,1,0.6962,,,,,,,,,,,
38185,1,0.6772,,,,,,,,,,,
38186,1,0.7269,,,,,,,,,,,
38187,1,0.7258,,,,,,,,,,,
38188,1,0.7386,,,,,,,,,,,
38189,1,0.7031,,,,,,,,,,,
38190,1,0.7609,,,,,,,,,,,
38191,1,0.7656,,,,,,,,,,,
38192,1,0.7188,,,,,,,,,,,
38193,1,0.7528,,,,,,,,,,,
38194,1,0.7529,,,,,,,,,,,
38195,1,0.6831,,,,,,,,,,,
38196,1,0.6489,,,,,,,,,,,
38197,3,0.5602,,,,,,,,,,,
38198,3,0.5327,,,,,,,,,,,
38199,1,0.5643,,,,,,,,,,,
38200,3,0.5119,,,,,,,,,,,
38201,3,0.4108,,,,,,,,,,,
38202,3,0.4166,,,,,,,,,,,
38203,3,0.4102,,,,,,,,,,,
38204,3,0.3604,,,,,,,,,,,
38205,3,0.3145,,,,,,,,,,,
38206,3,0.3477,,,,,,,,,,,
38207,3,0.3711,,,,,,,,,,,
38208,3,0.4477,,,,,,,,,,,
38209,3,0.3446,,,,,,,,,,,
38210,3,0.2943,,,,,,,,,,,
38211,3,0.3151,,,,,,,,,,,
38212,3,0.3203,,,,,,,,,,,
38213,3,0.3124,,,,,,,,,,,
38214,3,0.2826,,,,,,,,,,,
38215,3,0.2929,,,,,,,,,,,
38216,3,0.2948,,,,,,,,,,,
38217,3,0.2963,,,,,,,,,,,
38218,3,0.3097,,,,,,,,,,,
38219,3,0.292,,,,,,,,,,,
38220,3,0.2847,,,,,,,,,,,
38221,3,0.2994,,,,,,,,,,,
38222,3,0.2951,,,,,,,,,,,
38223,3,0.3004,,,,,,,,,,,
38224,3,0.2954,,,,,,,,,,,
38225,3,0.3322,,,,,,,,,,,
38226,3,0.3431,,,,,,,,,,,
38227,3,0.3344,,,,,,,,,,,
38228,3,0.3234,,,,,,,,,,,
38229,3,0.34,,,,,,,,,,,
38230,3,0.4269,,,,,,,,,,,
38231,3,0.5012,,,,,,,,,,,
38232,3,0.4005,,,,,,,,,,,
38233,3,0.3609,,,,,,,,,,,
38234,3,0.3494,,,,,,,,,,,
38235,3,0.3668,,,,,,,,,,,
38236,3,0.3397,,,,,,,,,,,
38237,3,0.3285,,,,,,,,,,,
38238,3,0.3731,,,,,,,,,,,
38239,3,0.3448,,,,,,,,,,,
38240,3,0.323,,,,,,,,,,,
38241,3,0.3106,,,,,,,,,,,
38242,3,0.3162,,,,,,,,,,,
38243,3,0.3159,,,,,,,,,,,
38244,3,0.3117,,,,,,,,,,,
38245,3,0.3145,,,,,,,,,,,
38246,3,0.3117,,,,,,,,,,,
38247,3,0.3085,,,,,,,,,,,
38248,3,0.314,,,,,,,,,,,
38249,3,0.3154,,,,,,,,,,,
38250,3,0.3145,,,,,,,,,,,
38251,3,0.3138,,,,,,,,,,,
38252,3,0.3158,,,,,,,,,,,
38253,3,0.3117,,,,,,,,,,,
38254,3,0.3112,,,,,,,,,,,
38255,3,0.3123,,,,,,,,,,,
38256,3,0.3087,,,,,,,,,,,
38257,3,0.3128,,,,,,,,,,,
38258,3,0.3131,,,,,,,,,,,
38259,3,0.3138,,,,,,,,,,,
38260,3,0.3109,,,,,,,,,,,
38261,3,0.3113,,,,,,,,,,,
38262,3,0.3084,,,,,,,,,,,
38263,3,0.3108,,,,,,,,,,,
38264,3,0.3116,,,,,,,,,,,
38265,3,0.3084,,,,,,,,,,,
38266,3,0.3083,,,,,,,,,,,
38267,3,0.3113,,,,,,,,,,,
38268,3,0.3126,,,,,,,,,,,
38269,3,0.3063,,,,,,,,,,,
38270,3,0.3102,,,,,,,,,,,
38271,3,0.3084,,,,,,,,,,,
38272,3,0.3097,,,,,,,,,,,
38273,3,0.307,,,,,,,,,,,
38274,3,0.3082,,,,,,,,,,,
38275,3,0.3166,,,,,,,,,,,
38276,3,0.3079,,,,,,,,,,,
38277,3,0.3149,,,,,,,,,,,
38278,3,0.3139,,,,,,,,,,,
38279,3,0.3135,,,,,,,,,,,
38280,3,0.3147,,,,,,,,,,,
38281,3,0.3213,,,,,,,,,,,
38282,3,0.313,,,,,,,,,,,
38283,3,0.3079,,,,,,,,,,,
38284,3,0.3046,,,,,,,,,,,
38285,3,0.3118,,,,,,,,,,,
38286,3,0.3155,,,,,,,,,,,
38287,3,0.3105,,,,,,,,,,,
38288,3,0.3103,,,,,,,,,,,
38289,3,0.3091,,,,,,,,,,,
38290,3,0.3138,,,,,,,,,,,
38291,3,0.3127,,,,,,,,,,,
38292,3,0.3137,,,,,,,,,,,
38293,3,0.3087,,,,,,,,,,,
38294,3,0.3093,,,,,,,,,,,
38295,3,0.3131,,,,,,,,,,,
38296,3,0.3057,,,,,,,,,,,
38297,3,0.3127,,,,,,,,,,,
38298,3,0.3122,,,,,,,,,,,
38299,3,0.3081,,,,,,,,,,,
38300,3,0.3187,,,,,,,,,,,
38301,3,0.3062,,,,,,,,,,,
38302,3,0.3138,,,,,,,,,,,
38303,3,0.3086,,,,,,,,,,,
38304,3,0.315,,,,,,,,,,,
38305,3,0.3112,,,,,,,,,,,
38306,3,0.3143,,,,,,,,,,,
38307,3,0.3069,,,,,,,,,,,
38308,3,0.3106,,,,,,,,,,,
38309,3,0.3089,,,,,,,,,,,
38310,3,0.3158,,,,,,,,,,,
38311,3,0.312,,,,,,,,,,,
38312,3,0.3082,,,,,,,,,,,
38313,3,0.3095,,,,,,,,,,,
38314,3,0.3062,,,,,,,,,,,
38315,3,0.3132,,,,,,,,,,,
38316,3,0.3093,,,,,,,,,,,
38317,3,0.309,,,,,,,,,,,
38318,3,0.3083,,,,,,,,,,,
38319,3,0.3059,,,,,,,,,,,
38320,3,0.3069,,,,,,,,,,,
38321,3,0.3072,,,,,,,,,,,
38322,3,0.3113,,,,,,,,,,,
38323,3,0.3167,,,,,,,,,,,
38324,3,0.3303,,,,,,,,,,,
38325,3,0.34,,,,,,,,,,,
38326,3,0.4818,,,,,,,,,,,
38327,3,0.4558,,,,,,,,,,,
38328,3,0.4447,,,,,,,,,,,
38329,3,0.4261,,,,,,,,,,,
38330,3,0.3829,,,,,,,,,,,
38331,3,0.3428,,,,,,,,,,,
38332,3,0.3354,,,,,,,,,,,
38333,3,0.338,,,,,,,,,,,
38334,3,0.3435,,,,,,,,,,,
38335,3,0.341,,,,,,,,,,,
38336,3,0.3428,,,,,,,,,,,
38337,3,0.3465,,,,,,,,,,,
38338,3,0.341,,,,,,,,,,,
38339,3,0.3428,,,,,,,,,,,
38340,3,0.3419,,,,,,,,,,,
38341,3,0.341,,,,,,,,,,,
38342,3,0.3383,,,,,,,,,,,
38343,3,0.3425,,,,,,,,,,,
38344,3,0.345,,,,,,,,,,,
38345,3,0.3475,,,,,,,,,,,
38346,3,0.3452,,,,,,,,,,,
38347,3,0.3728,,,,,,,,,,,
38348,3,0.4574,,,,,,,,,,,
38349,3,0.3905,,,,,,,,,,,
38350,3,0.4545,,,,,,,,,,,
38351,3,0.4023,,,,,,,,,,,
38352,3,0.454,,,,,,,,,,,
38353,3,0.425,,,,,,,,,,,
38354,3,0.3365,,,,,,,,,,,
38355,3,0.3283,,,,,,,,,,,
38356,3,0.3277,,,,,,,,,,,
38357,3,0.3303,,,,,,,,,,,
38358,3,0.3289,,,,,,,,,,,
38359,3,0.3246,,,,,,,,,,,
38360,3,0.3249,,,,,,,,,,,
38361,3,0.3299,,,,,,,,,,,
38362,3,0.3259,,,,,,,,,,,
38363,3,0.3306,,,,,,,,,,,
38364,3,0.3211,,,,,,,,,,,
38365,3,0.3333,,,,,,,,,,,
38366,3,0.3561,,,,,,,,,,,
38367,3,0.3913,,,,,,,,,,,
38368,1,0.6394,,,,,,,,,,,
38369,1,0.6845,,,,,,,,,,,
38370,1,0.8184,,,,,,,,,,,
38371,1,0.76,,,,,,,,,,,
38372,1,0.83,,,,,,,,,,,
38373,1,0.8004,,,,,,,,,,,
38374,1,0.7998,,,,,,,,,,,
38375,1,0.8172,,,,,,,,,,,
38376,1,0.817,,,,,,,,,,,
38377,1,0.8626,,,,,,,,,,,
38378,1,0.8986,,,,,,,,,,,
38379,1,0.863,,,,,,,,,,,
38380,1,0.8492,,,,,,,,,,,
38381,1,0.9352,,,,,,,,,,,
38382,1,0.8713,,,,,,,,,,,
38383,1,0.8063,,,,,,,,,,,
38384,1,0.8049,,,,,,,,,,,
38385,1,0.8105,,,,,,,,,,,
38386,1,0.7976,,,,,,,,,,,
38387,1,0.7074,,,,,,,,,,,
38388,1,0.681,,,,,,,,,,,
38389,1,0.668,,,,,,,,,,,
38390,1,0.6154,,,,,,,,,,,
38391,3,0.462,,,,,,,,,,,
38392,3,0.4799,,,,,,,,,,,
38393,3,0.5513,,,,,,,,,,,
38394,3,0.4343,,,,,,,,,,,
38395,3,0.4858,,,,,,,,,,,
38396,3,0.431,,,,,,,,,,,
38397,3,0.4425,,,,,,,,,,,
38398,3,0.4168,,,,,,,,,,,
38399,3,0.4321,,,,,,,,,,,
38400,3,0.3799,,,,,,,,,,,
38401,3,0.316,,,,,,,,,,,
38402,3,0.3032,,,,,,,,,,,
38403,3,0.3196,,,,,,,,,,,
38404,3,0.2842,,,,,,,,,,,
38405,3,0.3475,,,,,,,,,,,
38406,3,0.2748,,,,,,,,,,,
38407,3,0.2793,,,,,,,,,,,
38408,3,0.2807,,,,,,,,,,,
38409,3,0.293,,,,,,,,,,,
38410,3,0.2858,,,,,,,,,,,
38411,3,0.2863,,,,,,,,,,,
38412,3,0.3,,,,,,,,,,,
38413,3,0.2971,,,,,,,,,,,
38414,3,0.2935,,,,,,,,,,,
38415,3,0.3652,,,,,,,,,,,
38416,1,0.5957,,,,,,,,,,,
38417,1,0.6727,,,,,,,,,,,
38418,1,0.7307,,,,,,,,,,,
38419,1,0.7238,,,,,,,,,,,
38420,1,0.761,,,,,,,,,,,
38421,1,0.7561,,,,,,,,,,,
38422,1,0.7411,,,,,,,,,,,
38423,1,0.7477,,,,,,,,,,,
38424,1,0.749,,,,,,,,,,,
38425,1,0.7358,,,,,,,,,,,
38426,1,0.7824,,,,,,,,,,,
38427,1,0.7721,,,,,,,,,,,
38428,1,0.7729,,,,,,,,,,,
38429,1,0.8302,,,,,,,,,,,
38430,1,0.8222,,,,,,,,,,,
38431,1,0.8223,,,,,,,,,,,
38432,1,0.8082,,,,,,,,,,,
38433,1,0.8042,,,,,,,,,,,
38434,1,0.7753,,,,,,,,,,,
38435,1,0.729,,,,,,,,,,,
38436,1,0.7488,,,,,,,,,,,
38437,1,0.5678,,,,,,,,,,,
38438,3,0.5047,,,,,,,,,,,
38439,3,0.4752,,,,,,,,,,,
38440,3,0.4821,,,,,,,,,,,
38441,3,0.4589,,,,,,,,,,,
38442,3,0.3736,,,,,,,,,,,
38443,3,0.4174,,,,,,,,,,,
38444,3,0.4415,,,,,,,,,,,
38445,3,0.4316,,,,,,,,,,,
38446,1,0.5631,,,,,,,,,,,
38447,3,0.4564,,,,,,,,,,,
38448,3,0.4329,,,,,,,,,,,
38449,3,0.3653,,,,,,,,,,,
38450,3,0.3658,,,,,,,,,,,
38451,3,0.3514,,,,,,,,,,,
38452,3,0.3366,,,,,,,,,,,
38453,3,0.3108,,,,,,,,,,,
38454,3,0.3205,,,,,,,,,,,
38455,3,0.3054,,,,,,,,,,,
38456,3,0.345,,,,,,,,,,,
38457,3,0.3563,,,,,,,,,,,
38458,3,0.3408,,,,,,,,,,,
38459,3,0.3041,,,,,,,,,,,
38460,3,0.2977,,,,,,,,,,,
38461,3,0.3439,,,,,,,,,,,
38462,3,0.3688,,,,,,,,,,,
38463,3,0.4039,,,,,,,,,,,
38464,3,0.5326,,,,,,,,,,,
38465,1,0.6601,,,,,,,,,,,
38466,1,0.729,,,,,,,,,,,
38467,1,1.028,,,,,,,,,,,
38468,1,0.857,,,,,,,,,,,
38469,1,0.8567,,,,,,,,,,,
38470,1,0.9568,,,,,,,,,,,
38471,1,0.9413,,,,,,,,,,,
38472,1,0.9297,,,,,,,,,,,
38473,1,0.9479,,,,,,,,,,,
38474,1,0.8316,,,,,,,,,,,
38475,1,0.8401,,,,,,,,,,,
38476,1,0.8389,,,,,,,,,,,
38477,1,0.8192,,,,,,,,,,,
38478,1,0.8305,,,,,,,,,,,
38479,1,0.821,,,,,,,,,,,
38480,1,0.8029,,,,,,,,,,,
38481,1,0.7841,,,,,,,,,,,
38482,1,0.766,,,,,,,,,,,
38483,1,0.7378,,,,,,,,,,,
38484,1,0.7364,,,,,,,,,,,
38485,1,0.7236,,,,,,,,,,,
38486,1,0.6566,,,,,,,,,,,
38487,1,0.5807,,,,,,,,,,,
38488,3,0.4624,,,,,,,,,,,
38489,3,0.4038,,,,,,,,,,,
38490,3,0.4139,,,,,,,,,,,
38491,3,0.3909,,,,,,,,,,,
38492,3,0.3878,,,,,,,,,,,
38493,3,0.3877,,,,,,,,,,,
38494,3,0.3646,,,,,,,,,,,
38495,3,0.4243,,,,,,,,,,,
38496,3,0.3871,,,,,,,,,,,
38497,3,0.3594,,,,,,,,,,,
38498,3,0.3403,,,,,,,,,,,
38499,3,0.3076,,,,,,,,,,,
38500,3,0.3162,,,,,,,,,,,
38501,3,0.3046,,,,,,,,,,,
38502,3,0.3116,,,,,,,,,,,
38503,3,0.3003,,,,,,,,,,,
38504,3,0.3087,,,,,,,,,,,
38505,3,0.302,,,,,,,,,,,
38506,3,0.3131,,,,,,,,,,,
38507,3,0.2983,,,,,,,,,,,
38508,3,0.3089,,,,,,,,,,,
38509,3,0.3022,,,,,,,,,,,
38510,3,0.2918,,,,,,,,,,,
38511,3,0.3805,,,,,,,,,,,
38512,3,0.5613,,,,,,,,,,,
38513,1,0.6839,,,,,,,,,,,
38514,1,0.7308,,,,,,,,,,,
38515,1,0.7811,,,,,,,,,,,
38516,1,0.8497,,,,,,,,,,,
38517,1,0.8795,,,,,,,,,,,
38518,1,0.8511,,,,,,,,,,,
38519,1,0.7322,,,,,,,,,,,
38520,1,0.7224,,,,,,,,,,,
38521,1,0.7404,,,,,,,,,,,
38522,1,0.7478,,,,,,,,,,,
38523,1,0.751,,,,,,,,,,,
38524,1,0.7617,,,,,,,,,,,
38525,1,0.7793,,,,,,,,,,,
38526,1,0.8047,,,,,,,,,,,
38527,1,0.7927,,,,,,,,,,,
38528,1,0.79,,,,,,,,,,,
38529,1,0.7661,,,,,,,,,,,
38530,1,0.7535,,,,,,,,,,,
38531,1,0.7252,,,,,,,,,,,
38532,1,0.6355,,,,,,,,,,,
38533,3,0.538,,,,,,,,,,,
38534,3,0.4635,,,,,,,,,,,
38535,3,0.4378,,,,,,,,,,,
38536,3,0.424,,,,,,,,,,,
38537,3,0.4004,,,,,,,,,,,
38538,3,0.3895,,,,,,,,,,,
38539,3,0.355,,,,,,,,,,,
38540,3,0.3876,,,,,,,,,,,
38541,3,0.3485,,,,,,,,,,,
38542,3,0.3457,,,,,,,,,,,
38543,3,0.3287,,,,,,,,,,,
38544,3,0.3402,,,,,,,,,,,
38545,3,0.3789,,,,,,,,,,,
38546,3,0.3362,,,,,,,,,,,
38547,3,0.4593,,,,,,,,,,,
38548,3,0.4191,,,,,,,,,,,
38549,3,0.3332,,,,,,,,,,,
38550,3,0.2976,,,,,,,,,,,
38551,3,0.3041,,,,,,,,,,,
38552,3,0.2893,,,,,,,,,,,
38553,3,0.3265,,,,,,,,,,,
38554,3,0.3315,,,,,,,,,,,
38555,3,0.3253,,,,,,,,,,,
38556,3,0.3132,,,,,,,,,,,
38557,3,0.2997,,,,,,,,,,,
38558,3,0.2985,,,,,,,,,,,
38559,3,0.3329,,,,,,,,,,,
38560,3,0.4054,,,,,,,,,,,
38561,3,0.4474,,,,,,,,,,,
38562,3,0.4283,,,,,,,,,,,
38563,3,0.4612,,,,,,,,,,,
38564,3,0.4387,,,,,,,,,,,
38565,3,0.4501,,,,,,,,,,,
38566,3,0.4793,,,,,,,,,,,
38567,3,0.49,,,,,,,,,,,
38568,3,0.4054,,,,,,,,,,,
38569,3,0.4082,,,,,,,,,,,
38570,3,0.3636,,,,,,,,,,,
38571,3,0.3561,,,,,,,,,,,
38572,3,0.3357,,,,,,,,,,,
38573,3,0.3254,,,,,,,,,,,
38574,3,0.3474,,,,,,,,,,,
38575,3,0.43,,,,,,,,,,,
38576,3,0.3982,,,,,,,,,,,
38577,3,0.3904,,,,,,,,,,,
38578,3,0.3847,,,,,,,,,,,
38579,3,0.3513,,,,,,,,,,,
38580,3,0.3216,,,,,,,,,,,
38581,3,0.3112,,,,,,,,,,,
38582,3,0.3771,,,,,,,,,,,
38583,3,0.3584,,,,,,,,,,,
38584,3,0.3027,,,,,,,,,,,
38585,3,0.2949,,,,,,,,,,,
38586,3,0.3339,,,,,,,,,,,
38587,3,0.3327,,,,,,,,,,,
38588,3,0.3285,,,,,,,,,,,
38589,3,0.328,,,,,,,,,,,
38590,3,0.328,,,,,,,,,,,
38591,3,0.3263,,,,,,,,,,,
38592,3,0.3259,,,,,,,,,,,
38593,3,0.3096,,,,,,,,,,,
38594,3,0.2715,,,,,,,,,,,
38595,3,0.3205,,,,,,,,,,,
38596,3,0.3345,,,,,,,,,,,
38597,3,0.3023,,,,,,,,,,,
38598,3,0.2934,,,,,,,,,,,
38599,3,0.2879,,,,,,,,,,,
38600,3,0.2863,,,,,,,,,,,
38601,3,0.2956,,,,,,,,,,,
38602,3,0.3256,,,,,,,,,,,
38603,3,0.3204,,,,,,,,,,,
38604,3,0.3147,,,,,,,,,,,
38605,3,0.2786,,,,,,,,,,,
38606,3,0.2885,,,,,,,,,,,
38607,3,0.2825,,,,,,,,,,,
38608,3,0.2785,,,,,,,,,,,
38609,3,0.3171,,,,,,,,,,,
38610,3,0.3184,,,,,,,,,,,
38611,3,0.3162,,,,,,,,,,,
38612,3,0.3226,,,,,,,,,,,
38613,3,0.3299,,,,,,,,,,,
38614,3,0.3306,,,,,,,,,,,
38615,3,0.3329,,,,,,,,,,,
38616,3,0.328,,,,,,,,,,,
38617,3,0.3279,,,,,,,,,,,
38618,3,0.3274,,,,,,,,,,,
38619,3,0.3293,,,,,,,,,,,
38620,3,0.3384,,,,,,,,,,,
38621,3,0.3767,,,,,,,,,,,
38622,3,0.3171,,,,,,,,,,,
38623,3,0.3345,,,,,,,,,,,
38624,3,0.3229,,,,,,,,,,,
38625,3,0.2941,,,,,,,,,,,
38626,3,0.302,,,,,,,,,,,
38627,3,0.3054,,,,,,,,,,,
38628,3,0.3177,,,,,,,,,,,
38629,3,0.3353,,,,,,,,,,,
38630,3,0.3082,,,,,,,,,,,
38631,3,0.2955,,,,,,,,,,,
38632,3,0.2836,,,,,,,,,,,
38633,3,0.271,,,,,,,,,,,
38634,3,0.3239,,,,,,,,,,,
38635,3,0.3328,,,,,,,,,,,
38636,3,0.33,,,,,,,,,,,
38637,3,0.4493,,,,,,,,,,,
38638,3,0.4963,,,,,,,,,,,
38639,3,0.4667,,,,,,,,,,,
38640,3,0.3801,,,,,,,,,,,
38641,3,0.3792,,,,,,,,,,,
38642,3,0.3407,,,,,,,,,,,
38643,3,0.2993,,,,,,,,,,,
38644,3,0.3395,,,,,,,,,,,
38645,3,0.3274,,,,,,,,,,,
38646,3,0.2743,,,,,,,,,,,
38647,3,0.3224,,,,,,,,,,,
38648,3,0.3397,,,,,,,,,,,
38649,3,0.3084,,,,,,,,,,,
38650,3,0.3053,,,,,,,,,,,
38651,3,0.2994,,,,,,,,,,,
38652,3,0.2981,,,,,,,,,,,
38653,3,0.3446,,,,,,,,,,,
38654,3,0.3576,,,,,,,,,,,
38655,3,0.4743,,,,,,,,,,,
38656,1,0.6957,,,,,,,,,,,
38657,1,0.6695,,,,,,,,,,,
38658,1,0.7615,,,,,,,,,,,
38659,1,0.766,,,,,,,,,,,
38660,1,0.7276,,,,,,,,,,,
38661,1,0.8874,,,,,,,,,,,
38662,1,0.8943,,,,,,,,,,,
38663,1,0.862,,,,,,,,,,,
38664,1,0.8927,,,,,,,,,,,
38665,1,0.8873,,,,,,,,,,,
38666,1,0.8502,,,,,,,,,,,
38667,1,0.91,,,,,,,,,,,
38668,1,0.9182,,,,,,,,,,,
38669,1,0.7668,,,,,,,,,,,
38670,1,0.7533,,,,,,,,,,,
38671,1,0.8413,,,,,,,,,,,
38672,1,0.9822,,,,,,,,,,,
38673,1,0.9204,,,,,,,,,,,
38674,1,0.8783,,,,,,,,,,,
38675,1,0.8515,,,,,,,,,,,
38676,1,0.8305,,,,,,,,,,,
38677,1,0.713,,,,,,,,,,,
38678,3,0.5171,,,,,,,,,,,
38679,3,0.4372,,,,,,,,,,,
38680,3,0.3952,,,,,,,,,,,
38681,3,0.4189,,,,,,,,,,,
38682,3,0.4644,,,,,,,,,,,
38683,3,0.3647,,,,,,,,,,,
38684,3,0.3592,,,,,,,,,,,
38685,3,0.3799,,,,,,,,,,,
38686,3,0.4952,,,,,,,,,,,
38687,3,0.4459,,,,,,,,,,,
38688,3,0.4173,,,,,,,,,,,
38689,3,0.3533,,,,,,,,,,,
38690,3,0.3417,,,,,,,,,,,
38691,3,0.3349,,,,,,,,,,,
38692,3,0.3074,,,,,,,,,,,
38693,3,0.307,,,,,,,,,,,
38694,3,0.2984,,,,,,,,,,,
38695,3,0.3056,,,,,,,,,,,
38696,3,0.2968,,,,,,,,,,,
38697,3,0.3053,,,,,,,,,,,
38698,3,0.3003,,,,,,,,,,,
38699,3,0.3096,,,,,,,,,,,
38700,3,0.2994,,,,,,,,,,,
38701,3,0.2972,,,,,,,,,,,
38702,3,0.3195,,,,,,,,,,,
38703,3,0.4263,,,,,,,,,,,
38704,3,0.5131,,,,,,,,,,,
38705,1,0.6702,,,,,,,,,,,
38706,1,0.7013,,,,,,,,,,,
38707,1,0.7295,,,,,,,,,,,
38708,1,0.7591,,,,,,,,,,,
38709,1,0.7508,,,,,,,,,,,
38710,1,0.7793,,,,,,,,,,,
38711,1,0.8384,,,,,,,,,,,
38712,1,0.7992,,,,,,,,,,,
38713,1,0.7932,,,,,,,,,,,
38714,1,0.8168,,,,,,,,,,,
38715,1,0.7863,,,,,,,,,,,
38716,1,0.8204,,,,,,,,,,,
38717,1,0.7924,,,,,,,,,,,
38718,1,0.7687,,,,,,,,,,,
38719,1,0.7497,,,,,,,,,,,
38720,1,0.7791,,,,,,,,,,,
38721,1,0.8098,,,,,,,,,,,
38722,1,0.7839,,,,,,,,,,,
38723,1,0.7678,,,,,,,,,,,
38724,1,0.6885,,,,,,,,,,,
38725,1,0.6,,,,,,,,,,,
38726,3,0.483,,,,,,,,,,,
38727,3,0.41,,,,,,,,,,,
38728,3,0.3929,,,,,,,,,,,
38729,3,0.4038,,,,,,,,,,,
38730,3,0.3968,,,,,,,,,,,
38731,3,0.4303,,,,,,,,,,,
38732,3,0.4033,,,,,,,,,,,
38733,3,0.4081,,,,,,,,,,,
38734,3,0.5488,,,,,,,,,,,
38735,3,0.4951,,,,,,,,,,,
38736,3,0.4185,,,,,,,,,,,
38737,3,0.3455,,,,,,,,,,,
38738,3,0.3358,,,,,,,,,,,
38739,3,0.333,,,,,,,,,,,
38740,3,0.3402,,,,,,,,,,,
38741,3,0.3403,,,,,,,,,,,
38742,3,0.3118,,,,,,,,,,,
38743,3,0.3155,,,,,,,,,,,
38744,3,0.3274,,,,,,,,,,,
38745,3,0.332,,,,,,,,,,,
38746,3,0.3084,,,,,,,,,,,
38747,3,0.2971,,,,,,,,,,,
38748,3,0.2964,,,,,,,,,,,
38749,3,0.3198,,,,,,,,,,,
38750,3,0.3523,,,,,,,,,,,
38751,3,0.4173,,,,,,,,,,,
38752,1,0.681,,,,,,,,,,,
38753,1,0.7283,,,,,,,,,,,
38754,1,0.6944,,,,,,,,,,,
38755,1,0.7584,,,,,,,,,,,
38756,1,0.8081,,,,,,,,,,,
38757,1,0.8603,,,,,,,,,,,
38758,1,0.8636,,,,,,,,,,,
38759,1,0.8588,,,,,,,,,,,
38760,1,0.8522,,,,,,,,,,,
38761,1,0.8095,,,,,,,,,,,
38762,1,0.8095,,,,,,,,,,,
38763,1,0.8217,,,,,,,,,,,
38764,1,0.8021,,,,,,,,,,,
